input_body_mean,input_body_sd,true_vac_rad,sliced_vac_rad,true_bodies,sliced_bodies
16,4,1197.1678549667834,1161.1725299600075,11,1
16,4,859.3292840821824,851.6223118397198,15,2
16,4,984.4961275920333,828.7508776156956,13,0
16,4,1545.4294130036874,1455.4811557091648,14,0
16,4,1232.2088745325448,1218.9612831699778,8,0
16,4,1261.5959459402036,1076.4566641085419,17,0
16,4,1527.7326363803259,1505.1438462377894,27,5
16,4,1082.0801140662206,1080.5666382296456,18,3
16,4,1372.8294000199367,1221.4980210842425,15,4
16,4,988.2348788053392,988.2107960927269,12,4
16,4,1121.355698963779,808.5083002724721,16,2
16,4,1661.7883125814205,1649.2405090650668,17,3
16,4,780.3842249189131,719.7707989378446,11,0
16,4,1050.5360846513377,1049.6299035536153,12,4
16,4,916.0210444614389,860.1741628688322,16,0
16,4,987.7683819724534,621.0530721333887,19,0
16,4,968.2046319589168,707.5605483541101,18,0
16,4,1310.9917742500352,1035.3241836944708,9,0
16,4,1315.9940032656527,1196.8259109734117,23,5
16,4,1245.787978099334,1241.480286675757,15,5
16,4,1204.453554014739,729.2697077611858,NA,NA
16,4,1096.9453507831593,630.2860952146115,20,0
16,4,1141.5239307153952,485.00560799359596,20,0
16,4,960.8126659853215,934.0698217485226,18,5
16,4,783.3342364638994,414.6946354479483,17,0
16,4,1558.3415228899025,576.8902124045484,17,8
16,4,962.3664151182895,620.0113088657083,17,5
16,4,1046.951608507192,1023.0325238242258,19,6
16,4,1415.995477288389,1415.7823371280817,16,0
16,4,1264.4134340874898,628.7906818604697,NA,NA
16,4,621.5842533665239,614.4532938365268,NA,NA
16,4,1147.4915113327297,731.512157446142,18,0
16,4,709.032033191482,456.84707664115507,NA,NA
16,4,954.4950204458871,910.7464630454267,18,9
16,4,1409.5871223827505,996.3597336801254,12,0
16,4,821.4267548784825,508.9759528144151,NA,NA
16,4,1127.1826057786157,1090.881383790921,19,2
16,4,1022.8507551971172,825.1583528269443,15,1
16,4,1595.194699787677,1340.6295839412899,12,5
16,4,854.7653322271245,847.1325221871575,10,0
16,4,1289.1267060798082,789.9232575492111,10,1
16,4,1622.3504621614748,1046.0249138294623,17,0
16,4,2328.931774283949,1981.9024634785455,21,0
16,4,1486.5783652478922,1441.6115276368994,14,3
16,4,1323.4023704692574,1279.9963305735894,23,0
16,4,1214.0956298004216,1001.0209924416542,19,9
16,4,948.9848236902558,926.796486900607,11,8
16,4,1110.0097110656322,862.1697427136555,18,1
16,4,1232.5149320450887,1153.7500705687487,17,7
16,4,1171.7872716575978,1093.306521840441,18,12
16,4,1893.9796992820359,1700.6051725582183,10,0
16,4,992.1633426552967,928.8448103661209,11,3
16,4,1069.2891505260081,791.8366835355209,10,7
16,4,1151.95576664798,1035.2054250759024,19,12
16,4,1270.3085867124084,1264.744628798356,14,0
16,4,1364.7717961171916,1364.7717961171916,19,0
16,4,1562.3815572503565,817.5289399961155,17,4
16,4,911.6218325018202,863.6286596073744,16,9
16,4,1211.9706485733286,1206.673936536613,24,1
16,4,1199.912349531713,878.5090447598632,13,0
16,4,1113.3752365462935,1113.2801807439025,17,2
16,4,1415.3431673892976,958.2408812766697,17,0
16,4,1115.0502083296758,1049.3874504103483,11,4
16,4,1499.5805064693761,1495.619366648391,16,0
16,4,858.0687786479868,727.9958691881357,16,10
16,4,1229.0594758563318,995.9899055227146,17,2
16,4,789.2134577498501,788.7227749137733,NA,NA
16,4,1503.1839638910344,1460.2604293338356,18,8
16,4,969.0912615815923,957.8321063484799,19,7
16,4,1219.895631745053,1188.4489022252767,14,3
16,4,812.9247299524556,787.9941484053882,20,11
16,4,1079.8680758628836,591.0757444507883,15,5
16,4,859.7425525774187,641.4218711868426,NA,NA
16,4,1418.0264926427074,1414.1221471410925,17,6
16,4,1159.0228580929097,1089.0461429216668,16,7
16,4,783.8326567910938,717.6216066006494,NA,NA
16,4,1120.9873259749088,1117.7887428702893,15,3
16,4,1018.692750389853,1001.3906007914328,17,3
16,4,1359.6477031438726,877.0592398989213,NA,NA
16,4,1840.1320501123414,1746.8683329739272,16,2
16,4,1149.393426881299,1055.775028150259,23,5
16,4,938.6805577449812,744.587276183862,18,10
16,4,1278.9015673086362,1038.288985275586,15,3
16,4,1475.2948986071945,1301.922370672603,14,0
16,4,1163.9287834337777,860.1125861403659,8,0
16,4,1464.8386907400436,1412.7247882837685,18,6
16,4,828.8569985985745,778.1092049351719,13,9
16,4,1491.524885903579,1039.7822747854248,14,0
16,4,1206.8362375854458,950.437199544963,11,3
16,4,1180.2777112642998,952.3254484786478,21,6
16,4,1083.9275642239095,913.3416934958044,23,1
16,4,1305.6510915398912,827.1859686914048,20,2
16,4,1624.5419351377814,1622.4070792811358,20,0
16,4,1407.2022272898241,1141.3210611914233,11,0
16,4,1263.4668183443746,1207.1987466874084,14,0
16,4,1371.515475673781,869.0214570068298,23,0
16,4,1243.5365890651549,841.9526389490162,15,11
16,4,832.4585217071634,794.2794494616588,16,6
16,4,1319.871156013612,1319.0305484110493,15,0
16,4,1050.2176854144845,1029.5281848159707,10,8
16,4,853.1535839938241,788.9064731615925,8,0
16,4,598.0932332374231,592.7105188883461,NA,NA
16,4,1552.6349006157518,317.0431986941808,13,0
16,4,1236.3010830539881,343.06145678758025,18,0
16,4,1424.287802788811,1318.3476498941,20,3
16,4,969.6783003624432,715.6346798214788,24,0
16,4,1929.3003840663764,1917.876353408236,13,0
16,4,1456.0290649290246,998.2399773432111,22,0
16,4,1372.3495261356627,1365.8467325516049,22,8
16,4,1033.957659336987,675.1272373397767,16,3
16,4,1777.2614925260705,1764.1108108276778,18,0
16,4,1501.4649926486513,1163.2868957158098,16,3
16,4,1309.2830403527219,1240.3930943583237,15,6
16,4,791.5054680578373,725.2338994253397,11,0
16,4,1358.2193925492732,535.33276578502,21,0
16,4,897.243653918317,870.2184038924704,19,2
16,4,746.8387939569903,479.58749852503416,10,5
16,4,933.8596558092145,923.626408513766,16,7
16,4,1345.6617752044926,1161.32288647112,17,0
16,4,1039.186966620483,1006.3166159703819,13,1
16,4,1518.8224612423687,422.6412971487652,11,0
16,4,1150.1354235360598,446.623937691381,9,1
16,4,1617.90970823866,1617.90970823866,13,0
16,4,788.8890215053876,327.51535736600994,NA,NA
16,4,1191.443203454809,1082.2275792187645,12,0
16,4,2034.203394224051,1986.0746859745516,13,0
16,4,1128.5795047351521,1128.5795047351521,15,3
16,4,1681.3681439236393,1381.9930209867587,14,0
16,4,1445.8240681276816,1373.5852133142298,21,7
16,4,1233.1047302098132,632.2446127738207,25,0
16,4,762.2513064747469,647.1663083679036,9,0
16,4,1178.1501052514168,1029.5085547987258,22,10
16,4,1822.504790395459,774.9060645729539,19,0
16,4,2005.6222043463308,1993.23415502118,20,0
16,4,865.9650174241281,706.3255644465216,9,0
16,4,1153.3096448212043,641.0215995166196,13,0
16,4,1621.1985812235966,1230.304325119011,15,0
16,4,1055.7526545898806,900.7012070783584,6,0
16,4,1186.08750902442,1091.966266870693,19,0
16,4,1219.36490490194,1212.2831890522302,15,0
16,4,1173.5518349071633,1040.7688001873246,13,3
16,4,1085.2335200419068,973.3035609711801,19,0
16,4,1227.6780551974357,1189.3257791799679,13,2
16,4,974.9885988339807,691.8927457574129,14,0
16,4,1083.4378043317722,662.0319370219282,19,3
16,4,627.0024789059994,627.0024789059994,NA,NA
16,4,1077.1938618176118,1016.1400952148033,18,5
16,4,1443.287139720682,1094.171015827308,22,0
16,4,803.2297932920508,480.52761395118677,NA,NA
16,4,1087.5256378372546,1087.5256378372546,17,4
16,4,1206.4811165736185,559.1067414264039,21,0
16,4,866.4620972525512,831.1228980975043,15,4
16,4,960.9585126831068,862.952694626502,14,7
16,4,1112.1394756887391,817.7820777604046,12,0
16,4,983.2581915804759,983.2581915804759,19,2
16,4,1475.7272116668514,953.788327497389,10,2
16,4,967.0952945398539,846.8180505004502,20,7
16,4,1502.8059181172111,1392.1228597904685,18,7
16,4,1098.0750237948685,1057.3866239427384,9,0
16,4,716.2651156045011,679.4556456502883,NA,NA
16,4,1084.4927484161701,431.60530526179195,9,1
16,4,607.2282987560899,410.37450103345725,15,1
16,4,899.7368795755435,788.6281526511268,16,1
16,4,988.6600853669742,852.3046290111099,17,7
16,4,946.0646876698642,859.2757748559997,19,8
16,4,1247.3862442240452,810.3547497225774,20,0
16,4,1273.8712044105596,1273.7495278579029,10,5
16,4,896.3089989771231,890.471870479668,17,7
16,4,1276.032720107229,1029.855996042866,27,2
16,4,1544.4720211464871,1350.4426260369355,0,0
16,4,1218.5279971390285,1199.9150067060443,10,0
16,4,1319.8794512958934,1114.6390093567618,7,0
16,4,1094.3417781262715,820.0534782787954,11,0
16,4,1314.3760922519725,1314.3760922519725,19,6
16,4,1685.2975044397322,419.95136530578714,15,0
16,4,1861.6231139747335,1825.6665165169845,21,0
16,4,1407.9996411387565,1375.8397706746496,18,1
16,4,1087.7985703189108,991.1180701344706,13,0
16,4,1300.2555121879134,1267.431281505892,21,1
16,4,1184.5966484313765,1045.9238416153448,14,0
16,4,1318.7461215251344,1133.030057815368,21,0
16,4,1193.957907288404,809.5561543154545,13,0
16,4,1445.2641608822285,1303.5984769310305,13,0
16,4,1684.1217601660496,1577.470409026895,10,4
16,4,1061.5064739742795,491.6989277497275,17,3
16,4,1224.1036289334033,767.6821129312557,15,0
16,4,743.9100000106228,321.16293859843387,NA,NA
16,4,1389.5618228637813,1224.7581285816357,19,8
16,4,1228.660195029571,983.3806365087908,18,8
16,4,1222.7486604326787,1035.7895401369492,16,0
16,4,713.1228020507529,483.7408384126254,NA,NA
16,4,1717.0417508329654,1714.5584997788324,13,0
16,4,1273.1042992435594,1106.4053202808507,15,4
16,4,1272.3324393586274,1080.2196094641502,12,2
16,4,1009.8971567651528,867.7769022961681,16,0
16,4,1048.0257575036408,751.8408538670573,16,9
16,4,1557.9413235011048,1000.3878102467002,20,0
16,4,723.147781020721,701.7895550756036,18,7
16,4,1129.1643046496972,1089.3938152276523,18,2
16,4,999.6196987529379,692.7653138354007,22,0
16,4,1251.335585456586,614.5319080658952,12,0
16,4,1155.7917804174258,960.4480799454574,18,5
16,4,1278.9509207252229,1001.8229782062373,17,0
16,4,1420.4054612482594,846.5049511326941,18,0
16,4,1604.5084731244558,1297.8307357533188,12,6
16,4,847.444180692294,840.0827153600305,17,8
16,4,1133.7378469050216,561.944343427827,9,0
16,4,1721.9391629709353,1294.6905283618648,19,0
16,4,1240.8370765610691,991.8415300409296,18,1
16,4,1779.1478312258746,1175.3118052933237,23,18
16,4,1288.7525013950783,869.4781411383547,15,3
16,4,1700.4309545082115,1583.2197914098724,15,6
16,4,848.037969638473,680.8982525094598,14,8
16,4,859.1045914577248,857.1438302171338,18,4
16,4,995.4350233955673,426.1276054080977,17,0
16,4,924.1750375791275,918.3546121687108,24,10
16,4,1144.493102993511,1144.493102993511,18,6
16,4,1087.6606104817777,1031.7084431167123,14,0
16,4,1899.471108781936,379.60185099385035,17,0
16,4,921.730509039502,894.0600105724898,18,2
16,4,1193.4836760242977,1187.177216698793,17,2
16,4,1315.9312146295733,1211.2660198489355,NA,NA
16,4,1017.0690413991614,1007.7943110609457,17,5
16,4,884.1914445820772,651.1733033834004,11,1
16,4,1181.7277632715254,308.92296910052596,18,0
16,4,1334.6586132162186,692.3799750974257,13,0
16,4,1172.5828050185821,1168.9013447192624,15,0
16,4,1083.8770886859356,1050.562128333282,10,6
16,4,1231.7827263416289,1224.0015324082087,14,0
16,4,1034.0774899108947,1006.8731733390866,12,2
16,4,2342.841613194388,2300.742920821012,13,0
16,4,920.1130542494856,627.1714176632786,15,2
16,4,1301.8350854233834,969.1824413612305,26,7
16,4,1774.0781694657185,1335.0722097249843,16,3
16,4,1219.858632033336,1055.9408855306517,15,0
16,4,886.4132284167691,886.4132284167691,NA,NA
16,4,586.2726910742733,459.3750895338962,NA,NA
16,4,1358.9323180382123,768.666914076372,16,4
16,4,1295.500819168064,308.9316350760115,22,0
16,4,1519.4212786633566,1419.2949630649832,16,3
16,4,1393.967329366117,897.6657255955001,22,0
16,4,907.2421254951148,779.3194388149506,15,1
16,4,1058.9119729980898,802.3177564199707,13,1
16,4,1264.677650332687,1112.1592123706796,21,4
16,4,1714.2886244193194,1667.9278984758364,14,2
16,4,1601.0633444663354,1117.6166779124258,26,0
16,4,1055.6804228757424,933.7664373235724,13,0
16,4,916.2815645529944,751.0628938756824,18,2
16,4,1170.5146728731636,1004.3351064432845,14,0
16,4,1264.886009243469,1246.6467490944644,16,0
16,4,1490.6746927619029,1053.7559163825567,18,9
16,4,820.6421123999617,451.41546627860714,16,2
16,4,1286.0864482684435,1151.8823256241624,18,8
16,4,888.4138243223847,786.2680430281287,20,10
16,4,1516.850735487795,944.3697836644744,18,7
16,4,1059.220726461319,727.5852892010112,10,1
16,4,1103.5444515543084,1103.532149046463,15,5
16,4,1166.5863832607524,1025.6410928242135,15,9
16,4,1156.0272458331374,1153.8608670453411,15,5
16,4,1458.9297503438434,1443.7972270417188,17,0
16,4,1741.9624439714141,941.339296803925,14,0
16,4,980.796836785868,937.0650813186321,17,1
16,4,903.0672680821204,642.957032498371,13,0
16,4,961.1493254048902,646.3922009907382,15,0
16,4,1104.9385956698559,763.5639463085116,12,0
16,4,1322.993936253622,1245.6068497148765,19,0
16,4,962.4996819713033,484.3118155936674,17,0
16,4,1351.9939403447124,1338.1138891975493,14,2
16,4,1047.13221142245,1040.71273797573,15,2
16,4,929.8987650846316,702.0380632205422,18,4
16,4,991.4370801791144,913.137305747754,15,0
16,4,837.253751091896,777.101507348733,12,3
16,4,1118.690294804567,381.6370282550343,13,0
16,4,1275.389442001347,1012.0974045772373,13,5
16,4,1237.5357762223707,1225.9760383840542,14,2
16,4,874.5504358081936,838.8902359135722,13,5
16,4,1314.9427569733912,1312.1151652464696,19,5
16,4,1142.772016200026,957.5629581846795,17,0
16,4,1726.0740095060055,1173.6681928412522,20,0
16,4,1458.9734399443114,575.2546469928359,16,2
16,4,1672.8135702991399,1561.8192266533244,19,7
16,4,1016.797267553121,890.1230573287573,18,2
16,4,1112.5428814743198,737.3181358697841,19,10
16,4,773.1755498041992,510.14004686634104,NA,NA
16,4,1091.7883100480103,921.6977527668898,11,5
16,4,1433.3725659676531,1292.6983559865323,15,3
16,4,1019.6856816537176,1018.8492646917198,12,2
16,4,1001.3452934723532,335.7581560728004,10,1
16,4,1217.3613895367594,1186.4741749403959,13,0
16,4,1174.8939656106386,1168.9393323715378,15,1
16,4,1405.6498002063915,1350.8206602759376,25,0
16,4,926.5275967065919,547.1755459299447,20,5
16,4,1053.990541442276,1017.6580720493776,13,8
16,4,1261.877116561815,922.6819257452926,21,0
16,4,1149.9865696410889,789.2231480786751,13,0
16,4,792.9467462947944,779.804015128073,15,4
16,4,1214.7115753840772,766.1403781787797,15,0
16,4,1015.8790701196497,591.5218782855382,16,3
16,4,1011.3544414091356,989.8517985964844,18,0
16,4,815.373981393563,815.373981393563,10,4
16,4,1337.3166157207404,1332.8337244976817,19,0
16,4,917.4990147510858,645.1792139607368,14,0
16,4,1225.5494883575525,805.8708491668874,20,0
16,4,1220.2451247878269,839.9481775768877,13,3
16,4,1570.2399578361176,325.6271580380213,16,0
16,4,1116.6432497612204,1008.5967750367017,15,0
16,4,1015.0990556237158,673.0695770536205,9,8
16,4,849.951217220046,848.2479860004825,13,5
16,4,1312.8303466038813,1259.2446966345597,24,8
16,4,1049.043401168306,1018.6097046244349,14,0
16,4,1192.2046232912198,930.9142560611513,15,12
16,4,1105.0536840356806,1068.7493902936137,7,4
16,4,1250.8908752686918,880.4273535630181,20,0
16,4,1669.220980901766,1565.083175309659,23,0
16,4,1118.9075698316635,934.466595493423,18,0
16,4,1241.0768911023301,1212.6141414045126,18,9
16,4,1485.42493124319,967.8290975202832,14,1
16,4,1264.0366228731511,1013.4483424864053,19,0
16,4,1288.048557680631,1102.4779777183971,15,7
16,4,711.1521932512816,535.2147279702,15,5
16,4,979.9308627811378,310.2061245788171,13,0
16,4,925.3343505049272,911.3998048495021,15,9
16,4,945.1414277395725,945.1400050041836,11,4
16,4,849.3824968665398,686.2172105253517,14,2
16,4,1124.8324994326413,861.3706733031865,13,1
16,4,1064.6442050351893,1034.3046533366075,11,0
16,4,731.73980059006,725.027718703086,NA,NA
16,4,1258.8482208501882,1205.0435874377306,19,0
16,4,1330.2798169395996,468.3467640984592,16,0
16,4,1238.8102810859677,790.1829157251885,19,0
16,4,1319.2341113845532,1161.4253272412138,21,1
16,4,999.2002912119207,824.0177848863743,20,0
16,4,1169.0782158480622,937.3226899783057,18,0
16,4,1111.5842811642553,955.9443830501248,0,0
16,4,1157.6765313719075,1094.0849381011717,18,5
16,4,1182.1481969565186,1182.0240210808715,20,4
